room_type,neighbourhood,minimum_nights,calculated_host_listings_count,availability_365,price
0,32,2,1,117,150
1,11,3,1,155,370
1,16,5,1,0,265
0,26,3,1,0,89
1,2,31,2,333,130
1,11,1,1,0,270
0,129,1,8,352,37
1,8,3,1,0,180
1,6,3,1,255,139
1,20,1,1,0,120
1,86,2,1,85,150
0,2,1,3,34,115
1,52,5,1,0,145
1,79,3,1,0,120
1,16,3,2,0,345
0,22,10,1,0,40
0,207,2,1,36,40
0,6,7,1,0,49
0,6,12,1,0,45
1,6,3,1,0,89
1,7,1,1,0,119
1,117,3,1,101,250
0,8,1,2,0,120
0,31,2,1,365,90
1,28,2,1,62,199
1,7,1,3,231,169
1,16,4,1,9,185
1,7,1,1,306,300
0,15,5,1,0,55
1,12,6,1,0,200
1,28,1,1,0,300
1,12,180,31,173,250
1,11,3,1,0,250
0,15,25,3,0,40
1,43,2,327,272,217
0,27,1,1,354,149
1,6,3,1,0,120
0,219,1,2,59,195
0,20,7,1,0,75
1,2,2,3,43,200
0,47,2,1,224,70
0,7,4,1,31,125
1,3,3,1,122,225
1,1,30,14,339,300
0,21,13,8,14,51
2,7,1,1,0,65
0,30,2,1,72,65
1,44,6,1,0,60
1,1,5,1,137,350
2,7,1,6,362,75
0,2,4,1,0,67
1,27,30,9,333,110
0,54,3,5,365,89
1,20,2,2,281,172
1,52,4,1,323,200
0,8,1,2,58,75
0,12,6,1,84,75
0,20,7,1,0,70
0,6,1,1,311,72
0,87,4,1,5,35
1,48,7,1,2,175
1,56,2,1,22,125
1,19,3,1,5,95
0,1,1,1,0,50
0,90,1,1,95,45
0,158,2,3,188,83
1,4,5,1,285,120
0,23,1,1,0,95
1,28,1,1,0,160
1,14,2,1,0,189
1,43,6,1,0,110
0,44,3,1,83,55
1,2,5,1,0,78
0,12,2,2,98,70
1,56,1,1,0,112
1,23,3,1,79,190
0,140,3,2,324,90
1,3,7,1,182,130
1,111,3,1,287,81
1,52,3,1,0,300
1,16,7,1,326,195
0,15,2,2,39,60
1,43,3,1,0,160
1,64,3,1,0,200
1,12,3,1,0,220
0,8,2,2,0,65
1,16,4,1,258,550
1,34,7,2,1,250
0,21,2,1,155,99
0,54,2,1,107,59
1,6,1,1,0,200
0,25,1,2,346,79
1,28,1,1,22,161
1,61,2,1,282,68
1,15,1,1,188,150
1,10,3,2,263,143
1,10,4,1,0,224
1,8,4,1,0,375
0,15,2,5,29,49
0,12,1,1,36,66
0,88,1,3,363,49
1,8,30,1,190,250
1,8,1,1,0,195
1,56,5,1,2,125
0,73,6,2,147,59
0,12,7,1,37,49
0,6,1,2,0,45
1,23,3,1,37,159
0,12,2,2,20,70
0,7,4,4,355,140
1,12,1,1,0,150
0,70,1,3,89,50
0,2,5,1,89,62
0,12,2,1,0,48
0,21,2,5,358,63
1,28,30,29,333,116
0,2,7,2,182,55
0,2,3,1,0,60
0,30,3,1,0,65
0,2,3,1,0,99
0,2,3,1,0,50
1,3,3,1,16,200
1,19,4,1,3,150
1,1,30,1,0,166
1,8,3,1,118,249
1,30,5,1,252,300
0,31,3,1,0,60
0,117,2,1,67,38
1,23,4,2,216,150
1,5,30,50,364,175
0,32,1,1,2,80
1,12,2,3,261,130
0,19,1,5,15,80
0,45,1,3,8,75
1,12,3,1,0,185
0,30,2,1,0,46
1,61,1,2,36,79
1,8,30,232,1,283
0,19,1,1,5,95
1,2,2,1,39,90
0,81,30,37,0,32
1,11,5,1,0,250
1,7,30,31,337,135
1,11,1,1,0,148
1,63,2,1,103,100
1,24,3,1,9,135
1,16,13,1,0,115
0,6,1,15,236,45
0,19,5,1,0,75
1,8,5,1,53,150
1,5,3,1,0,235
1,12,2,1,37,139
1,30,3,1,180,189
1,16,2,1,0,130
0,2,1,4,96,82
1,7,3,1,0,195
0,14,2,1,17,90
0,8,2,1,0,175
0,19,4,1,35,89
1,9,1,1,160,120
1,83,3,1,325,128
0,31,30,103,249,38
1,22,2,1,0,100
1,139,4,2,282,139
1,6,3,1,16,120
1,21,1,1,0,115
1,79,1,1,106,95
0,4,2,1,0,75
1,22,3,1,0,125
0,28,1,5,0,80
0,12,2,2,0,35
1,30,4,1,0,139
1,6,2,1,157,200
1,19,2,1,119,280
0,6,6,1,0,50
2,28,1,2,0,35
1,2,3,1,20,250
0,25,1,1,365,85
1,8,3,1,347,210
0,132,4,1,0,125
1,12,2,1,68,175
1,23,2,1,112,220
1,10,2,1,0,130
0,19,1,1,203,70
1,20,2,1,60,189
0,23,4,1,0,95
1,26,1,1,321,240
1,2,5,2,163,165
0,19,1,1,0,50
1,19,2,1,0,190
1,8,5,2,154,439
0,12,1,1,0,80
0,39,1,2,25,72
0,25,2,4,63,70
0,37,1,1,0,180
1,6,7,2,243,110
0,177,2,1,0,65
1,103,1,6,333,99
1,30,4,1,193,290
0,44,2,1,68,80
1,12,6,1,0,370
1,8,30,96,252,156
1,120,2,1,155,125
0,20,4,1,3,43
0,2,6,1,364,80
1,28,2,1,0,129
1,3,28,4,138,350
1,29,3,1,0,135
1,13,1,1,157,129
0,73,4,1,60,46
0,4,1,1,4,50
1,8,3,1,2,133
0,7,5,1,0,120
0,4,4,1,8,130
1,3,3,1,158,125
0,19,1,1,0,95
0,8,3,1,219,135
1,28,30,87,350,163
1,20,3,1,0,135
0,12,1,1,0,95
0,6,1,3,0,55
1,7,29,327,332,185
0,7,1,11,240,155
0,107,1,1,83,60
0,100,5,5,295,33
0,15,1,1,47,99
1,1,30,5,71,160
1,43,30,1,49,220
0,12,2,1,49,69
0,84,1,1,0,25
1,25,3,1,302,295
0,1,3,4,357,449
0,2,7,2,0,115
1,14,6,1,0,365
2,15,2,1,0,70
0,21,5,2,3,45
0,66,3,5,365,43
1,11,2,1,10,229
1,4,5,1,341,120
0,12,2,3,112,118
1,6,2,1,11,100
1,21,6,1,63,70
0,1,1,2,350,199
1,3,1,1,0,127
0,6,7,1,21,42
1,13,1,1,171,125
1,53,31,1,139,139
0,71,1,7,51,200
1,20,2,1,245,260
2,6,2,3,306,45
1,11,6,1,0,180
0,21,1,5,222,90
1,28,7,1,203,120
0,25,1,5,351,59
1,8,2,1,0,160
0,1,4,1,13,85
0,12,10,1,0,70
0,6,2,2,0,68
1,21,5,1,0,140
0,22,3,1,0,65
0,54,1,1,178,200
0,56,1,2,61,75
0,30,2,1,53,75
1,7,2,1,233,185
1,8,2,1,0,150
1,7,1,1,0,300
1,70,1,1,64,70
1,95,3,1,238,85
1,158,2,5,362,125
0,21,1,1,0,50
1,28,4,1,16,197
0,20,1,1,0,95
0,21,2,1,0,100
0,2,2,3,173,80
0,21,1,1,0,45
1,70,2,2,151,85
1,6,14,1,59,60
1,90,30,1,0,60
0,12,1,1,13,64
1,7,2,1,238,379
0,9,4,2,0,72
0,6,1,1,0,60
0,4,2,2,292,65
1,11,4,1,162,199
1,6,2,1,0,225
1,8,30,1,36,150
1,2,3,1,253,188
1,9,4,1,0,245
1,2,2,1,0,100
0,37,1,2,52,45
0,71,3,1,137,80
0,8,30,1,336,65
1,1,5,1,179,584
1,152,3,1,365,150
0,4,4,1,192,95
1,46,1,6,83,450
0,24,20,1,0,50
1,11,2,1,61,250
1,1,3,1,0,450
1,28,2,1,78,399
1,49,1,1,33,180
1,6,2,1,0,142
0,70,7,13,260,35
1,8,28,1,365,450
1,62,2,1,125,75
0,12,2,1,0,75
1,26,2,1,267,600
1,6,2,2,357,99
1,42,40,1,0,70
1,11,14,1,0,225
0,28,5,1,66,100
0,6,3,3,360,109
1,19,10,1,51,200
0,12,4,1,0,50
0,94,1,6,364,70
1,53,3,1,159,250
1,7,3,1,0,180
0,29,5,1,18,60
0,52,180,3,331,80
0,21,1,1,0,100
0,183,1,1,43,28
0,21,30,4,335,45
1,21,2,2,4,148
0,21,1,4,58,85
1,8,4,1,9,276
2,54,30,4,365,38
1,20,30,52,188,129
1,1,10,1,3,289
1,28,3,3,157,275
1,68,2,1,166,1200
0,103,1,1,37,40
0,11,1,1,0,80
0,12,2,1,151,85
0,7,4,1,0,100
0,12,90,1,358,48
0,28,2,1,3,115
1,12,7,1,29,125
1,1,30,33,364,159
0,93,1,1,0,49
1,28,2,1,27,225
1,52,1,1,39,300
0,44,18,1,0,31
0,21,2,1,0,50
0,6,1,1,180,65
1,8,30,3,357,376
1,36,2,1,0,185
1,117,2,2,49,75
0,147,6,3,90,60
1,12,2,1,1,150
1,43,2,1,44,400
1,26,4,3,181,125
0,12,1,1,0,60
1,8,7,1,214,142
0,9,1,4,234,80
0,127,2,1,365,140
0,81,2,2,3,57
0,81,1,3,231,25
1,17,2,1,337,100
1,152,3,2,357,200
1,18,2,1,244,175
1,13,31,1,0,180
0,7,1,30,363,129
0,123,2,1,69,85
0,6,1,2,23,100
1,96,5,1,5,94
1,1,3,1,0,195
1,23,3,1,0,100
0,19,3,2,52,100
0,141,2,1,62,42
0,22,27,1,17,50
0,12,1,1,0,60
1,8,30,4,220,125
1,4,3,3,238,175
0,21,1,1,0,110
0,2,4,2,28,81
0,12,20,2,95,75
0,15,14,1,8,47
0,21,2,2,15,35
0,2,1,1,330,70
0,105,2,1,364,55
0,39,2,1,319,70
1,52,4,1,0,120
1,71,5,1,137,420
1,28,4,2,0,299
0,6,30,4,7,100
1,2,3,1,0,150
0,12,1,2,81,138
0,21,4,1,0,40
1,43,2,327,310,404
1,68,2,1,160,250
0,8,4,1,0,105
0,2,31,4,78,50
1,4,3,1,0,250
0,147,2,2,249,69
1,6,2,2,238,199
0,20,1,1,0,79
0,122,1,3,365,52
1,1,30,65,329,435
1,79,4,1,101,150
1,54,4,2,340,139
0,54,30,3,37,138
0,6,20,4,154,80
0,1,1,3,217,90
0,8,3,1,0,100
0,12,4,2,297,59
0,6,6,2,54,59
0,87,1,10,136,68
1,6,1,1,194,89
1,2,1,1,0,115
1,20,4,2,0,90
0,1,2,1,357,175
0,111,5,1,354,170
0,6,1,1,0,70
0,15,2,1,0,35
1,1,3,1,0,177
0,6,2,1,0,52
0,24,1,1,233,80
0,56,30,103,246,45
1,22,3,1,125,160
1,30,2,2,0,200
1,22,4,1,19,65
1,8,3,1,77,295
1,28,2,1,0,139
1,75,30,1,241,100
1,8,6,1,11,200
0,7,2,1,0,215
1,2,1,3,0,250
1,6,3,1,77,100
0,21,1,3,0,65
0,2,2,1,0,60
1,29,2,1,0,125
1,15,1,1,20,75
0,29,1,2,38,89
0,73,1,3,83,55
0,7,1,3,27,129
0,2,1,1,0,60
1,6,2,1,221,137
0,123,1,2,48,81
1,7,4,1,248,200
1,56,2,1,292,98
1,7,1,1,10,145
0,79,1,5,141,26
0,4,3,1,41,50
1,37,30,15,297,110
0,2,1,2,66,150
0,45,14,1,0,75
1,54,2,1,123,115
1,6,7,2,311,125
0,79,4,1,0,70
0,28,1,1,0,187
1,12,5,1,209,250
2,2,30,1,342,65
0,70,2,1,270,100
1,28,30,1,192,113
1,19,3,1,0,164
0,15,2,3,174,55
1,15,3,2,8,250
1,14,3,1,10,250
1,11,3,1,353,814
0,12,2,2,21,50
0,103,1,5,175,45
1,43,200,1,365,160
1,14,100,1,0,200
0,6,4,2,0,55
1,22,3,1,0,90
0,15,1,2,333,46
1,8,30,1,67,125
0,16,1,1,0,200
1,68,3,1,157,200
1,23,1,1,0,109
0,45,5,1,0,100
1,12,2,1,0,250
1,64,3,1,173,250
0,6,18,2,0,40
1,6,1,2,21,79
0,12,1,1,0,90
0,56,1,3,89,100
0,15,1,1,0,60
1,6,2,1,4,150
1,7,1,1,164,350
1,28,16,1,0,95
1,27,6,1,275,190
0,153,1,4,295,65
0,124,2,2,337,67
0,71,1,1,36,100
0,12,7,1,0,69
1,12,4,1,24,140
0,6,2,1,97,120
1,28,30,49,324,200
0,28,30,1,0,100
1,8,3,1,0,250
0,8,1,3,135,150
1,1,5,1,0,150
1,24,14,1,30,82
0,79,2,1,88,75
0,46,1,4,70,50
1,7,5,2,1,220
1,28,8,1,0,150
1,6,2,2,180,210
0,6,1,2,0,50
0,21,5,1,364,40
0,18,2,1,19,40
2,28,1,2,360,100
1,30,2,1,188,125
1,8,1,1,0,150
1,4,5,1,0,75
1,28,3,9,92,185
1,1,2,1,142,465
0,19,30,9,365,55
0,21,7,1,0,54
1,29,3,1,89,120
0,7,2,1,41,125
1,43,2,327,294,248
1,5,14,1,2,135
0,21,25,1,36,35
1,106,3,1,342,1500
0,21,2,1,0,60
1,1,80,121,365,1170
0,61,7,1,0,38
0,162,1,2,164,50
1,7,29,327,334,189
1,33,2,1,218,175
1,1,30,65,364,350
1,173,2,1,153,325
0,21,1,1,0,65
1,2,3,1,226,245
0,6,2,1,39,100
0,21,30,17,342,55
1,14,2,1,365,1050
1,23,4,1,72,120
0,21,1,2,302,50
0,8,5,1,54,125
1,25,2,2,53,95
0,61,2,2,349,75
1,1,2,1,213,170
1,1,1,17,218,137
0,34,1,17,364,119
0,12,1,1,0,100
1,19,7,1,364,379
2,7,1,9,161,85
0,47,2,1,365,100
0,12,1,2,51,85
0,44,30,23,243,34
0,100,2,3,362,600
0,116,1,2,17,40
0,2,7,2,53,50
1,9,1,1,24,170
1,21,4,2,189,160
0,30,1,1,0,100
0,183,1,2,365,70
2,21,30,6,365,32
0,49,4,1,303,80
1,6,1,3,92,79
0,14,2,1,0,119
0,2,6,1,0,50
0,30,2,1,223,60
1,3,5,2,209,300
1,5,30,1,351,265
0,103,1,2,1,50
1,97,30,1,339,130
1,12,2,1,132,350
0,2,1,1,157,110
0,2,2,1,0,70
0,12,3,3,13,75
1,8,30,52,258,113
1,12,1,1,71,225
1,4,30,1,265,99
0,29,1,13,0,250
0,6,14,1,179,125
0,68,5,1,0,75
0,19,14,1,21,85
1,2,2,1,0,140
1,20,1,33,365,199
1,14,7,1,13,220
0,4,3,1,0,60
0,6,3,1,0,215
0,13,30,43,361,54
1,28,5,1,77,180
1,19,1,1,5,150
0,121,7,1,0,50
1,45,5,1,0,105
1,15,6,2,59,60
1,1,4,1,363,200
0,8,2,1,0,80
1,6,4,2,34,160
1,12,5,1,0,160
1,16,2,1,0,155
1,101,120,232,163,232
1,8,10,1,0,149
1,77,1,1,0,1500
1,28,1,12,146,7703
0,4,3,2,0,75
1,135,1,2,287,90
0,6,1,3,32,59
0,2,2,1,170,60
0,11,2,2,0,190
0,12,1,1,0,46
1,15,4,1,29,80
1,30,1,1,0,100
0,6,5,1,313,75
1,12,4,1,22,99
1,1,30,96,311,250
0,21,1,1,0,55
1,22,7,1,0,90
1,12,60,1,0,249
1,101,3,1,0,225
1,30,30,34,252,110
1,48,1,33,179,179
1,21,5,1,0,80
0,6,4,1,0,100
0,7,1,2,0,105
1,43,29,96,332,135
1,2,30,2,194,173
2,37,1,1,0,30
0,20,4,1,170,180
1,7,30,2,342,250
0,4,3,1,23,100
0,15,6,1,0,110
0,30,30,34,311,65
0,6,2,3,341,43
0,6,5,2,0,55
1,6,5,1,4,300
1,20,21,1,264,125
0,56,2,3,0,109
1,3,2,1,0,120
1,11,2,1,81,240
1,14,3,1,345,800
0,6,1,4,352,40
1,13,2,1,0,145
0,20,3,13,74,189
0,8,2,1,1,131
1,49,7,1,0,75
1,12,20,1,0,198
0,43,1,1,0,120
0,39,1,8,275,129
0,37,1,3,33,45
1,15,28,2,207,150
0,20,1,1,0,66
1,34,2,1,0,125
0,20,1,7,14,300
0,71,60,5,283,120
0,5,3,2,0,52
1,7,1,4,0,299
1,12,2,2,328,600
1,23,1,1,64,175
1,14,5,1,0,495
1,8,30,9,342,170
1,28,2,1,4,70
0,7,3,2,0,145
1,5,29,327,341,165
0,21,28,1,24,88
1,28,30,1,0,90
1,19,4,1,297,300
1,56,2,1,0,90
1,12,7,1,0,90
1,20,5,1,281,160
0,4,1,1,0,85
1,3,1,1,0,110
1,7,3,1,284,250
1,14,3,1,18,154
1,5,30,50,344,150
1,25,7,1,319,395
2,1,3,6,353,65
1,33,7,1,254,160
1,34,60,2,156,119
0,21,1,1,165,50
1,5,1,2,364,307
1,29,2,1,0,200
1,15,7,1,0,72
0,6,2,4,339,70
0,111,2,2,45,50
1,20,3,2,0,245
0,82,2,1,31,100
1,132,4,1,0,175
1,19,30,2,332,499
0,12,3,2,0,100
0,39,31,2,281,49
1,2,30,1,245,95
0,21,3,1,0,30
0,8,7,1,363,135
0,169,3,4,335,60
1,56,4,1,97,170
1,44,1,2,5,90
0,21,30,43,291,47
1,4,1,1,0,100
0,8,3,1,0,70
1,12,3,1,0,700
1,28,30,16,299,129
1,15,2,2,33,60
0,37,1,1,38,57
1,81,5,2,0,90
1,7,7,1,97,145
0,19,5,1,320,95
0,126,1,2,29,55
0,117,1,3,330,80
0,2,1,1,0,58
0,4,2,4,158,99
0,83,5,1,189,70
1,12,2,1,70,189
0,32,7,1,0,65
1,1,3,12,0,339
0,6,4,4,189,70
1,14,1,1,4,181
0,19,4,1,136,145
1,15,3,1,100,135
1,2,3,3,231,165
0,25,30,1,0,60
1,31,2,1,137,250
0,0,3,1,62,60
0,3,7,2,37,80
0,2,5,1,38,55
0,22,1,1,0,100
0,87,3,1,48,75
0,21,3,1,75,115
0,10,2,1,34,93
0,8,2,1,0,120
1,5,29,96,316,189
1,12,2,1,81,175
1,34,3,1,0,190
1,8,3,1,150,208
1,46,1,1,167,79
1,146,2,1,0,150
0,14,2,1,355,130
1,147,1,1,174,75
0,99,5,2,150,65
2,20,1,33,365,119
0,28,3,3,0,130
1,14,5,1,4,300
1,12,2,1,0,150
1,30,30,2,331,185
1,54,3,4,333,115
1,52,1,1,0,99
0,25,1,1,0,70
0,6,2,1,89,200
0,5,4,1,0,120
1,16,3,1,8,108
0,81,1,2,135,30
1,30,1,4,309,359
1,19,1,1,0,175
1,28,2,2,265,215
1,11,1,1,0,200
0,2,2,3,11,85
0,11,30,2,332,130
1,6,3,1,0,200
0,25,4,2,0,110
1,56,2,1,94,99
0,20,6,2,54,99
0,7,1,11,245,155
1,36,30,1,345,195
0,1,1,14,355,450
1,29,3,1,0,125
1,43,30,121,364,189
0,7,2,1,0,90
1,6,1,1,185,150
0,5,1,1,0,125
1,6,3,1,0,215
0,12,5,2,0,200
0,23,1,1,0,157
0,169,30,6,329,37
1,7,3,2,228,199
1,4,2,1,94,150
1,50,2,1,201,305
1,24,14,1,0,80
0,31,30,103,235,50
1,49,2,1,27,120
1,6,3,1,132,125
1,24,2,1,3,125
0,9,2,2,10,89
1,12,1,1,0,200
1,3,3,1,0,145
1,43,29,96,337,169
0,2,3,2,37,60
0,6,2,2,51,47
1,71,30,96,327,350
1,8,30,25,189,190
1,19,2,1,0,140
1,28,30,91,343,125
1,68,2,1,0,200
1,22,4,1,46,110
1,79,2,4,126,90
0,19,3,2,76,135
1,1,1,1,0,186
0,21,2,1,0,29
0,71,3,1,0,300
0,81,1,8,175,34
1,15,7,5,333,155
0,12,8,1,0,42
1,30,4,1,0,80
1,126,5,2,160,109
0,37,2,10,346,47
1,7,1,1,0,350
0,6,1,5,162,35
1,6,4,34,309,265
1,123,2,1,288,170
1,6,1,1,0,110
0,29,3,4,315,50
0,20,2,1,0,150
0,63,2,6,187,99
0,27,1,3,74,95
1,160,1,2,0,75
1,129,5,6,338,199
1,24,4,1,0,250
1,23,1,1,0,50
0,12,3,2,0,50
0,2,20,1,42,50
0,87,1,3,89,30
1,15,50,1,0,100
0,112,2,2,302,32
0,45,2,1,0,60
1,13,2,1,0,85
1,8,3,1,69,400
1,76,3,2,96,113
0,16,2,3,265,95
1,23,2,1,0,180
1,84,2,2,289,60
0,2,7,1,0,45
1,8,2,1,74,150
1,50,4,1,365,225
0,6,1,1,0,39
1,1,30,5,68,140
0,2,1,1,364,80
1,6,2,1,0,150
0,147,1,2,320,65
0,9,2,1,1,90
1,50,5,2,69,290
1,54,2,2,342,100
0,8,2,4,242,98
1,19,20,2,180,129
1,20,3,1,344,425
1,11,14,1,155,199
0,79,1,3,352,59
1,22,2,1,0,71
0,3,30,11,312,95
1,52,80,1,182,150
0,21,3,1,158,49
1,26,7,1,9,150
1,2,3,1,268,200
1,43,2,1,189,320
2,22,10,3,341,25
0,15,10,1,0,75
1,21,2,1,151,138
0,30,2,1,296,67
0,37,2,2,20,37
1,56,2,2,0,130
1,8,4,1,3,299
1,31,3,1,42,125
0,121,2,1,90,40
1,12,26,1,178,500
1,14,2,1,0,200
1,21,5,1,18,125
0,12,3,3,0,65
0,99,3,1,363,60
0,31,4,1,87,49
1,46,1,2,119,50
0,121,1,6,256,35
1,27,4,1,125,1250
2,1,3,6,169,65
0,44,30,23,318,37
1,26,1,1,0,135
0,12,30,6,333,79
1,84,2,1,297,135
1,1,30,121,189,199
0,21,1,1,0,75
0,20,5,1,0,75
0,100,5,1,90,80
0,19,3,1,0,109
1,19,5,1,0,300
2,2,2,1,96,45
0,21,2,1,88,75
0,15,2,2,0,80
0,2,3,1,117,95
0,15,1,1,65,85
0,59,30,2,148,40
0,20,2,2,157,50
1,6,3,1,0,145
0,12,2,2,2,75
0,68,1,2,0,85
0,21,10,2,0,45
0,7,2,1,241,135
1,12,7,1,0,120
1,4,1,1,333,99
1,77,2,1,1,259
1,46,2,1,181,180
1,52,7,1,189,331
1,1,5,1,343,799
1,118,1,2,78,65
2,6,7,1,344,35
1,16,7,1,18,250
0,117,1,1,179,100
1,49,2,1,0,92
1,63,3,1,329,94
1,64,1,1,12,165
0,23,4,1,0,80
1,12,2,1,254,140
0,12,1,1,35,75
1,81,5,1,120,95
1,7,30,12,343,225
1,24,2,1,28,85
0,56,6,1,83,180
1,6,2,1,9,200
1,12,1,1,84,104
0,15,30,7,237,65
0,21,1,5,189,48
2,19,1,1,55,70
1,2,3,1,4,150
1,28,1,2,24,59
0,147,2,3,0,55
0,7,2,1,73,97
1,19,3,1,66,350
0,2,2,3,13,75
1,12,6,1,11,280
1,1,30,91,147,185
0,4,1,2,0,85
1,6,3,1,37,160
0,44,1,1,17,48
0,45,4,1,0,100
0,6,1,1,0,60
1,12,3,1,13,250
1,103,1,1,0,70
1,12,2,2,0,240
1,1,29,31,148,199
0,15,2,3,365,75
0,6,3,1,339,100
1,24,2,2,32,150
0,6,1,5,165,30
1,15,3,1,280,75
0,43,4,1,0,115
0,23,3,3,76,80
0,4,3,1,0,60
1,19,2,2,134,200
1,21,1,1,213,80
1,21,1,4,179,110
0,22,3,1,9,46
0,82,3,2,350,80
0,7,7,47,354,150
1,26,30,91,126,175
0,6,1,2,60,220
0,12,2,1,0,375
1,12,10,1,0,200
0,2,2,2,68,65
0,24,14,1,0,33
0,53,6,1,0,58
1,33,4,1,0,130
1,71,29,327,336,164
1,29,1,1,0,164
0,19,1,1,0,300
0,20,2,1,14,43
0,12,4,2,60,69
1,4,4,1,346,350
0,4,2,2,174,90
1,54,3,1,0,190
1,12,3,2,0,180
0,54,2,3,365,95
1,30,5,1,121,170
1,30,7,1,0,55
1,9,2,1,41,250
0,25,1,2,340,70
0,21,3,1,28,84
0,8,2,1,0,180
1,8,2,1,0,225
1,14,3,1,0,350
1,12,3,1,0,145
0,28,4,1,360,110
0,24,3,1,136,54
0,22,2,2,307,160
0,12,2,1,0,60
1,6,2,2,287,99
2,22,1,1,365,46
0,37,1,7,339,43
0,15,7,2,221,40
0,22,2,1,178,50
0,21,2,1,15,68
1,13,2,1,288,150
0,21,2,1,0,87
1,12,1,1,0,140
0,12,5,1,0,70
0,2,1,3,0,69
0,10,60,1,362,50
1,43,29,96,220,185
0,2,7,1,0,150
0,2,30,2,187,70
0,6,7,2,0,55
1,12,2,2,22,95
1,33,3,1,30,125
1,11,1,2,113,453
1,12,4,1,0,100
1,11,30,1,6,140
1,124,2,2,65,104
0,57,7,1,59,40
0,2,2,1,0,36
1,12,2,1,0,195
1,6,3,1,0,200
1,28,1,1,71,160
1,21,4,1,155,84
1,52,30,1,342,185
1,8,30,12,199,275
1,13,10,1,0,130
0,21,21,1,36,37
1,45,4,1,0,125
1,55,3,1,343,105
1,79,3,1,365,190
1,12,7,1,128,150
1,39,2,1,0,78
1,6,30,1,249,225
0,71,1,9,307,100
0,4,3,1,293,90
0,68,2,1,36,150
1,19,2,1,0,200
2,71,2,1,345,59
1,8,1,1,0,200
0,29,2,1,6,64
1,52,2,1,0,175
1,5,30,87,364,199
0,0,4,2,0,35
1,16,1,1,0,100
1,6,5,1,145,150
1,9,1,1,312,200
2,43,1,1,0,47
0,54,5,5,69,45
1,28,2,1,1,225
1,83,1,1,157,96
1,26,2,1,0,125
1,15,3,1,0,135
1,17,2,1,0,200
1,85,1,1,158,135
0,23,3,2,177,89
1,64,2,1,176,225
0,3,1,1,144,90
1,13,6,1,188,135
0,16,1,1,0,30
0,2,30,103,244,56
0,54,30,43,138,57
1,7,2,1,0,103
1,11,2,1,0,140
0,28,2,1,0,65
0,129,2,1,180,65
1,15,1,1,0,98
1,7,30,121,365,239
1,68,2,1,0,249
1,17,1,3,129,150
0,15,1,2,0,80
0,4,2,1,35,50
1,123,7,1,0,145
0,26,5,1,201,118
1,12,5,1,0,150
1,52,4,2,283,350
1,2,1,1,0,120
1,19,5,1,0,150
2,7,1,6,325,65
1,4,2,1,29,275
0,12,1,1,0,190
0,18,2,2,49,80
1,17,5,2,0,120
1,25,1,1,365,2000
1,12,4,1,156,250
1,12,8,1,59,185
1,2,1,2,238,155
0,6,1,1,0,60
0,13,2,3,280,120
1,53,2,1,314,236
1,7,1,1,0,120
1,29,3,1,56,225
1,3,3,1,0,575
1,118,7,1,0,120
1,20,29,1,34,250
0,142,1,1,168,35
0,2,4,1,242,159
0,1,1,1,0,375
1,7,3,1,0,250
0,8,1,1,0,67
1,7,3,1,0,400
1,48,2,1,36,199
1,8,2,3,0,200
1,63,4,3,273,60
1,17,4,1,216,99
0,183,1,2,88,60
0,15,12,1,0,36
0,12,1,1,0,90
0,103,2,1,30,40
0,6,2,4,257,80
1,2,3,1,16,112
0,20,2,1,95,40
0,1,5,1,26,279
0,6,1,1,0,40
1,83,4,1,157,100
0,28,1,1,0,185
1,27,2,1,17,199
0,20,1,1,0,75
0,21,1,1,0,50
0,6,1,2,147,60
1,54,2,2,332,125
0,39,1,1,0,60
1,95,4,2,140,110
1,3,5,1,0,100
1,20,14,1,83,250
1,83,3,1,55,185
0,6,2,1,0,100
1,21,4,3,221,399
0,56,2,1,0,65
1,15,1,1,0,113
0,63,7,1,140,50
1,6,4,1,0,100
1,12,3,1,38,226
0,19,5,1,0,100
0,49,1,3,24,38
0,8,3,1,0,98
1,146,3,1,0,94
1,12,14,1,326,255
1,2,3,1,165,200
0,15,1,1,0,50
1,7,1,1,172,185
0,113,1,2,0,50
0,9,2,2,7,95
1,16,2,1,65,275
1,7,4,1,0,160
1,52,4,1,85,275
0,21,3,1,0,90
1,7,6,1,11,200
0,1,3,1,0,108
0,20,21,1,343,145
1,19,3,1,0,120
1,50,7,1,178,1750
0,56,4,2,0,60
0,12,1,1,0,380
0,12,2,1,0,82
0,12,2,2,0,80
0,12,4,2,0,60
0,19,1,1,0,120
0,0,7,1,343,45
0,20,1,1,0,90
0,84,2,3,326,36
1,19,1,1,0,250
1,49,1,2,279,130
1,7,2,1,252,269
1,28,2,1,0,105
0,12,1,1,54,60
0,21,1,2,0,60
1,56,3,1,127,90
0,12,4,1,66,80
0,12,4,1,0,45
1,19,2,1,0,165
0,2,2,1,0,69
0,14,4,1,365,255
0,4,3,6,90,85
1,43,30,2,346,185
0,39,7,2,353,55
1,25,1,1,358,225
1,19,2,1,344,195
0,41,3,2,128,75
0,24,7,1,0,36
1,35,1,2,363,170
1,6,2,1,271,145
0,7,1,1,156,100
0,29,2,1,333,48
0,107,3,1,176,50
1,12,3,1,0,415
2,111,1,4,174,35
1,28,5,1,25,200
1,43,5,1,0,175
1,6,3,2,0,130
1,1,3,49,176,699
0,56,1,2,365,80
